"player","position","game_num","week_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","status","reason","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","safety_md","year"
"Brandon Aiyuk","WR","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","4","3","58","19.33","0","75.0%","14.50",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","58","87%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","6","6","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","11","8","83","10.38","2","72.7%","7.55",NA,"2","12","0.0","0","0","0","0","0","0","0","0","0","0","0","55","92%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","7","7","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","11","7","82","11.71","0","63.6%","7.45",NA,"0","0","0.0","1","0","1","0","0","0","0","0","0","0","0","74","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","8","8","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","6","6","81","13.50","1","100.0%","13.50",NA,"1","6","0.0","0","0","0","0","0","0","0","0","0","0","0","52","98%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","9","10","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","7","6","84","14.00","0","85.7%","12.00",NA,"0","0","0.0","0","0","0","0","0","1","1","0","0","0","0","69","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","10","11","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","4","2","20","10.00","2","50.0%","5.00",NA,"2","12","0.0","0","0","0","0","0","0","0","0","0","0","0","46","79%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","8","5","65","13.00","0","62.5%","8.13",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","68","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","12","13","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","9","5","46","9.20","0","55.6%","5.11",NA,"0","0","0.0","1","0","1","0","0","0","0","0","0","0","0","80","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","3","2","57","28.50","1","66.7%","19.00",NA,"1","6","0.0","1","0","1","0","0","0","0","0","0","0","0","49","78%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","14","15","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","4","2","19","9.50","0","50.0%","4.75",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","62","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","7","5","81","16.20","0","71.4%","11.57",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","50","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","16","17","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","16","16.00","0","12","9","101","11.22","1","75.0%","8.42",NA,"1","6","0.0","0","0","0","0","0","0","0","0","0","0","0","64","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","17","18","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","5","4","59","14.75","0","80.0%","11.80",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","45","73%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","18","19","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","73","24.33","0","60.0%","14.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","89%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","19","20","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2","26","13.00","0","50.0%","6.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Brandon Aiyuk","WR","20","21","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","10","10.00","0","100.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0","0.00","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","12","18%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","44","2.93","0","3","2","18","9.00","0","66.7%","6.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","27","43%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","61","5.08","1","0","0","0","0","0","0.0%","0",NA,"1","6",NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","24","50%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","4","4","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","13","1.63","0","1","0","0","0","0","0.0%","0.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","28","38%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","33","2.54","0","1","0","0","0","0","0.0%","0.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","20","31%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","8","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","0.60","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","11","19%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","9","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","22","3.67","0","1","0","0","0","0","0.0%","0.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","10","17%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","10","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","61","4.36","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","25","39%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","37","4.63","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","16","30%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","12","13","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","60","3.53","2","1","1","0","0.00","0","100.0%","0.00",NA,"2","12",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","46","72%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","42","3.50","1","1","1","1","1.00","0","100.0%","1.00",NA,"1","6",NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","27","42%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","14","15","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","65","5.42","0","3","3","35","11.67","0","100.0%","11.67",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","34","76%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","118","5.13","3","2","2","29","14.50","0","100.0%","14.50",NA,"3","18",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","49","75%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","16","17","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","123","6.47","0","2","1","10","10.00","0","50.0%","5.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","38","78%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cam Akers","RB","17","18","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","104","4.95","0","3","3","24","8.00","0","100.0%","8.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","61","100%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","31","10.33","1","75.0%","7.75","0","1","6",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","17","29%","0","0%","5","17%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","33","16.50","0","100.0%","16.50","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1","-2","0","20","35%","0","0%","6","21%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","22","11.00","0","100.0%","11.00","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","10","17%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","6","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","68","22.67","0","75.0%","17.00","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","26","40%","0","0%","1","4%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","7","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","5","5.00","0","50.0%","2.50","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","14","26%","0","0%","4","15%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","8","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","16","27%","0","0%","4","17%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","9","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","72","24.00","0","100.0%","24.00","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","33","52%","0","0%","5","17%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","10","11","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","8","4.00","0","66.7%","2.67","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","26","46%","0","0%","6","22%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","11","12","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","61","12.20","1","100.0%","12.20","0","1","6",NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","32","52%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","12","13","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3","21","7.00","0","50.0%","3.50","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","34","52%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","13","14","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","5","5.00","0","50.0%","2.50","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","35","53%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","14","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3","22","7.33","1","50.0%","3.67","0","1","6",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","30","48%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","39","13.00","0","100.0%","13.00","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","37","55%","0","0%","3","13%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","16","17","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","38","19.00","0","66.7%","12.67","0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","41","59%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jordan Akins","TE","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4","70","17.50","2","50.0%","8.75","1","2","14",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","35","54%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","9","27%","0",NA,NA,NA,NA,NA,"3","62","20.67","0",NA,2022
"Maurice Alexander","WR","5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2%","0","0%","7","37%","0",NA,NA,NA,NA,NA,"2","67","33.50","0",NA,2022
"Maurice Alexander","WR","6","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5%","0","0%","5","23%","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Maurice Alexander","WR","7","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2%","0","0%","6","24%","0",NA,NA,NA,NA,NA,"1","17","17.00","0",NA,2022
"Maurice Alexander","WR","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Maurice Alexander","WR","17","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","1","1","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","26","13.00","0","100.0%","13.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","50","54%","0","0%","5","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","9","9.00","0","33.3%","3.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","27","54%","0","0%","2","10%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","9","9.00","0","33.3%","3.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","42","59%","0","0%","5","22%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","4","4","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","85","14.17","2","100.0%","14.17",NA,"2","12",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","46","70%","0","0%","5","22%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","35","44%","0","0%","6","19%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","6","6","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","28","35%","0","0%","4","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","7","7","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","24","38%","0","0%","7","29%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","8","8","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","29","50%","0","0%","9","35%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","9","9","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","13","6.50","0","100.0%","6.50",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","34","55%","0","0%","11","33%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mo Alie-Cox","TE","10","10","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","40","62%","0","0%","4","17%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
