"player","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","sacks","tackles_solo","tackles_assists","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","safety_md","def_int","def_int_yds","def_int_td","year"
"Phillip Tanner","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","6","1","2","2.00","0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","7","2","1","0.50","1","2","1","7","7.00","0","50.0%","3.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","8","2","8","4.00","0","1","1","17","17.00","0","100.0%","17.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","9","0","0",NA,"0",NA,"0","0",NA,"0","0.0%",NA,"0","0","0.0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","10","0","0",NA,"0",NA,"0","0",NA,"0","0.0%",NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","11","0","0",NA,"0",NA,"0","0",NA,"0","0.0%",NA,"0","0","0.0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","12","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Phillip Tanner",NA,"9","12","1.33","1","4","3","33","11.00","0","75.0%","8.25","1","6","0.0","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","1","5","3","0.60","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","24","38","63.16","272","1","1","82.3","4","17","7.16","6.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","2","4","1","0.25","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","23","34","67.65","319","1","0","107.4","5","22","9.38","9.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","3","2","7","3.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","24","35","68.57","236","2","1","94.5","5","41","6.74","6.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","4","4","48","12.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0","*","22","35","62.86","249","1","3","57.9","4","33","7.11","3.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","5","2","6","3.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","21","40","52.50","307","1","0","86.1","6","35","7.68","8.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","6","3","5","1.67","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","19","37","51.35","194","3","2","71.2","2","21","5.24","4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","7","1","12","12.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","22","42","52.38","192","2","2","60.8","6","47","4.57","3.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","8","1","1","1.00","1",NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","1","0","*","20","28","71.43","208","0","0","92.6","3","20","7.43","7.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","9","1","2","2.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","27","42","64.29","229","2","1","84.3","2","18","5.45","5.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","10","4","21","5.25","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","22","35","62.86","268","1","1","84.0","4","29","7.66","6.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","11","4","36","9.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","28","42","66.67","310","1","1","86.4","3","30","7.38","6.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","12","3","22","7.33","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","28","43","65.12","331","2","1","94.2","1","3","7.70","7.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","13","3","56","18.67","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","20","33","60.61","200","3","1","95.5","2","14","6.06","6.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","14","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","25","37","67.57","312","3","0","120.6","4","23","8.43","10.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","15","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","10","27","37.04","82","0","0","45.6","7","46","3.04","3.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill","16","2","19","9.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","20","40","50.00","204","1","3","42.1","0","0","5.10","2.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Tannehill",NA,"40","238","5.95","1",NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","2","0",NA,"355","588","60.37","3913","24","17","81.7","58","399","6.65","6.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","1","9","55","6.11","0","2","2","7","3.50","0","100.0%","3.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","2","9","93","10.33","0","4","3","8","2.67","0","75.0%","2.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","3","9","36","4.00","0","4","3","7","2.33","0","75.0%","1.75","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","4","7","44","6.29","0","1","1","1","1.00","0","100.0%","1.00","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","5","7","28","4.00","0","2","2","12","6.00","0","100.0%","6.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","6","10","12","1.20","1","4","3","16","5.33","0","75.0%","4.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","7","15","50","3.33","0","3","2","5","2.50","0","66.7%","1.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","8","22","81","3.68","0","2","1","-2","-2.00","0","50.0%","-1.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","9","15","56","3.73","0","5","3","8","2.67","0","60.0%","1.60","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","10","19","88","4.63","0","6","4","29","7.25","0","66.7%","4.83","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","11","7","1","0.14","0","6","5","26","5.20","0","83.3%","4.33","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","12","22","102","4.64","3","0","0","0",NA,"0","0.0%",NA,"3","18","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","13","14","53","3.79","0","4","2","3","1.50","0","50.0%","0.75","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate","14","16","72","4.50","0","6","3","20","6.67","0","50.0%","3.33","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ben Tate",NA,"181","771","4.26","4","49","34","140","4.12","0","69.4%","2.86","4","24","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","1",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","2",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","17","17.00","0","4","21","5.25","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","3",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","111","27.75","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","4",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","60","20.00","0","2","15","7.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","5",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","29","29.00","0","1","7","7.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","6",NA,NA,NA,NA,"1","1","6","6.00","0","100.0%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","103","25.75","0","1","29","29.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","7",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","8",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","133","33.25","0","3","19","6.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","9",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","45","22.50","0","6","49","8.17","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","10",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","50","25.00","0","5","47","9.40","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","11",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","12","6.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","12",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","67","22.33","0","1","2","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","13",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86","28.67","0","4","73","18.25","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","14",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","131","32.75","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","15",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","3.00","0","2","27","13.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","16",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","79","26.33","0","5","35","7.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate",NA,NA,NA,NA,NA,"2","1","6","6.00","0","50.0%","3.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","914","26.11","0","36","336","9.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Brandon Tate","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","128","25.60","0","3","6","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","1","0","0",NA,"0","7","4","51","12.75","0","57.1%","7.29","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","4","48","12.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","2","0","0",NA,"0","2","1","19","19.00","0","50.0%","9.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","24","24.00","0","2","31","15.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","3","2","29","14.50","0","8","5","88","17.60","0","62.5%","11.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","4","33","8.25","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","4","0","0",NA,"0","5","3","17","5.67","0","60.0%","3.40","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","4","60","15.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","5","0","0",NA,"0","11","5","61","12.20","1","45.5%","5.55","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18","18.00","0","1","14","14.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","6","0","0",NA,"0","7","5","33","6.60","0","71.4%","4.71","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","15","7.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","7","0","0",NA,"0","7","4","77","19.25","0","57.1%","11.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","27","13.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","8","0","0",NA,"0","7","5","93","18.60","2","71.4%","13.29","2","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","9","3.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","9","0","0",NA,"0","3","3","29","9.67","0","100.0%","9.67","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","92","30.67","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","10","0","0",NA,"0","7","6","106","17.67","1","85.7%","15.14","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","55","18.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","11","0","0",NA,"0","4","1","26","26.00","0","25.0%","6.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","17","5.67","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","12","0","0",NA,"0","5","4","45","11.25","0","80.0%","9.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","5","17","3.40","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","13","0","0",NA,"0","8","6","65","10.83","0","75.0%","8.13","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","15","15.00","0","3","49","16.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","14","0","0",NA,"0","6","2","25","12.50","0","33.3%","4.17","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","7","73","10.43","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","15","0","0",NA,"0","3","2","34","17.00","0","66.7%","11.33","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","47","15.67","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","16","1","2","2.00","0","9","8","129","16.13","1","88.9%","14.33","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","-2","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate",NA,"3","31","10.33","0","99","64","898","14.03","5","64.6%","9.07","5","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","57","19.00","0","51","585","11.47","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","17",NA,NA,NA,NA,"5","1","13","13.00","0","20.0%","2.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","5","5.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","18",NA,NA,NA,NA,"6","4","31","7.75","0","66.7%","5.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","10","3.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate","19",NA,NA,NA,NA,"4","3","17","5.67","0","75.0%","4.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","20","20.00","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Golden Tate",NA,NA,NA,NA,NA,"15","8","61","7.63","0","53.3%","4.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","20","20.00","0","4","15","3.75","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","1","0","0",NA,"0","1","1","11","11.00","0","100.0%","11.00",NA,NA,"0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","2","0","0",NA,"0","2","2","5","2.50","0","100.0%","2.50",NA,NA,"0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5","5.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","3","0","0",NA,"0","1","1","6","6.00","0","100.0%","6.00",NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","4","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","5","0","0",NA,"0","1","1","5","5.00","0","100.0%","5.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","6","1","1","1.00","0","3","1","5","5.00","0","33.3%","1.67",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","7","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","8","0","0",NA,"0","3","3","3","1.00","0","100.0%","1.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","9","0","0",NA,"0","1","0","0",NA,"0","0.0%","0.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Will Ta'ufo'ou","10","0","0",NA,"0","1","1","5","5.00","0","100.0%","5.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
